validity_l,validity_r,gaze_origin_l_x_mm,gaze_origin_l_y_mm,gaze_origin_l_z_mm,gaze_origin_r_x_mm,gaze_origin_r_y_mm,gaze_origin_r_z_mm,gaze_direction_l_x,gaze_direction_l_y,gaze_direction_l_z,gaze_direction_r_x,gaze_direction_r_y,gaze_direction_r_z,pupil_diameter_l_mm,pupil_diameter_r_mm,eye_openness_l,eye_openness_r,pupil_position_l_x,pupil_position_l_y,pupil_position_l_z,pupil_position_r_x,pupil_position_r_y,pupil_position_r_z,convergence_distance_mm,convergence_distance_validity,accelerometry_forearm_r_x_mps2,accelerometry_forearm_r_y_mps2,accelerometry_forearm_r_z_mps2,emg_wrist_flexor_mV,emg_wrist_extensor_mV,respiration_trace_mV,ecg_projection_ll_ra_mV,ecg_projection_la_ra_mV,ecg_projection_vx_rl_mV,ppg_finger_mV,eda_hand_l_kOhms
1.0,1.0,33.678316328260635,-2.135254390656002,-19.912565382700127,-32.28795381576296,-3.2974848066057474,-18.84105876135448,0.08591848706442212,0.17411628602043033,0.9767416091192336,0.10705602736700147,0.1595974876767113,0.9783933730352492,4.879261319599454,4.819108085026816,0.9613770263062584,0.9728423014046654,-107374176.0,0.4600222110748292,0.5033385433138363,4.344025239406931e-44,0.5205616396334437,4.20389539297445e-45,-107374176.0,0.0,10.995244565217387,1.9341881793478268,2.5949388586956523,-0.08460124229407642,-4.293819572664572,64.07345646280302,1.7638601718192068,-1.3574664805037584,339.3321930219428,415.02549737843873,58.05996138843792
1.0,1.0,33.36056760757688,-2.18490461319212,-19.88601751176138,-32.73697916666665,-3.2557017613971038,-18.961040436275425,0.02048540872240824,0.16951448955233134,0.9852418445405506,0.053495921785869295,0.14667099241226444,0.9877169775584388,4.72500967600989,4.642373584565664,0.9828138235542512,0.9760687114700438,-107374176.0,0.48075983082018203,0.5050882514980104,4.344025239406931e-44,0.5429333526463735,4.20389539297445e-45,-107374176.0,0.0,11.032863451086953,1.6501358695652173,2.502122961956521,-0.07991319391460923,-4.363779679250465,64.05710839665926,1.7800159077730642,-1.3872776599424226,339.313440828425,415.4511504120879,57.94366015366361
1.0,1.0,33.5501234266493,-2.1498043726361002,-19.9110982380216,-32.64149596199157,-3.2147601294139063,-19.01341822790722,0.026352836972191214,0.16970728314112102,0.9850976126534599,0.06902894519624256,0.14461838252960696,0.9870164053780692,4.608908940875341,4.557294512551929,0.9928065500562152,0.97665450568237,-107374176.0,0.4738797864743641,0.5039795109676936,4.344025239406931e-44,0.5374435770606237,4.20389539297445e-45,-107374176.0,0.0,11.022927989130432,1.663892663043478,2.6092900815217392,-0.07811009838404494,-4.362120831362348,64.05932019384342,1.7754961483097833,-1.4067030091250348,339.28439896974606,416.10004578754575,57.66399716583121
1.0,1.0,33.63291446746342,-2.231810312422496,-19.81853721255348,-32.55980591546922,-3.2277883499387703,-19.00236965361095,0.04446925814189608,0.17262782747783353,0.983942364889478,0.09347776382688493,0.14684216938321554,0.9846837482755146,4.6446442982507135,4.564316825261191,0.9927469702467084,0.9750482879933856,-107374176.0,0.4683614511575018,0.5053686270165065,4.344025239406931e-44,0.5310477008895268,4.20389539297445e-45,-107374176.0,0.0,10.995329483695652,1.6398607336956528,3.0663213315217392,-0.0888565477462081,-4.352023496391187,64.06182048631247,1.8298294269641209,-1.3246741831212296,339.2690125545518,416.81332989926767,57.17474628760575
1.0,1.0,33.59106209164574,-2.20561260647244,-19.79672107999287,-32.56842858450754,-3.214767092750185,-18.909853617350265,0.0465835692390563,0.18956496223570807,0.9807269989498076,0.08443729461185516,0.1661470201280382,0.9823392232259116,4.586235046386719,4.6117197672526045,0.9983374114547456,0.9699286948593836,-107374176.0,0.4694521463816128,0.5016960535967161,4.344025239406931e-44,0.5327691669975009,4.20389539297445e-45,-107374176.0,0.0,11.00568953804348,1.5281080163043477,2.8683763586956514,-0.1021994546723839,-4.370415070802944,64.06662874106064,1.8128082051555947,-1.397374994913581,339.22323796934927,417.66254578754615,56.55291479082798
1.0,1.0,33.5947400653173,-2.163098774259052,-19.853465428428045,-32.5043941679455,-3.2152798365032864,-18.90898192874968,0.0464903816344246,0.19974354335239955,0.9786423577202692,0.07641201927548362,0.1866881960914248,0.9793655153304812,4.620511009579613,4.568156590537419,0.996810759816851,0.9627774322316758,-107374176.0,0.4692944262235884,0.4993344662444933,4.344025239406931e-44,0.531995571794964,4.20389539297445e-45,-107374176.0,0.0,11.00246263586957,1.4617866847826084,2.8203125,-0.10970033207953132,-4.379358424634542,64.05681990137438,1.831368068483536,-1.3302517586291087,339.2309311769464,418.35794413919405,56.07654439566474
1.0,1.0,33.61014889913892,-2.1343240283784417,-19.919681791275266,-32.50252399747334,-3.2131760612366698,-18.918463328528027,0.04441421750992063,0.1994136628650484,0.9788031199621776,0.0699705093625992,0.19088133554609998,0.9790011209154886,4.6915015568808895,4.61943102639819,0.9970201166376236,0.962490096215218,-107374176.0,0.4690216918076786,0.49913551883092,4.344025239406931e-44,0.5330291619849583,4.20389539297445e-45,-107374176.0,0.0,10.973760190217387,1.4318104619565215,3.1566745923913038,-0.11193617053743103,-4.360029240546893,64.06941752881457,1.784920327616199,-1.4053566977955474,339.1905418370617,418.7528617216116,56.37208596468703
1.0,1.0,33.7121356782459,-2.072087666345021,-20.03946794782366,-32.41000299605113,-3.1474382309686564,-19.005508180648558,0.05300909375387525,0.2208160521492125,0.9738406832256016,0.07879432799324157,0.2108194260370164,0.9743127974252852,4.595386384025454,4.495411524696956,1.0,0.9853830015848554,-107374176.0,0.4644417002324074,0.4947982742672875,4.344025239406931e-44,0.5287037030571983,4.20389539297445e-45,-107374176.0,0.0,10.97961956521739,1.4499830163043474,3.1166779891304346,-0.11467687574388875,-4.349715534112065,64.07557209489221,1.8204052476577044,-1.3290016123945845,339.1966002380443,418.759300595238,57.224184017396
1.0,1.0,33.77090224008711,-2.1091161455426897,-20.155157058958032,-32.357904403928714,-3.1830294170076887,-19.094453841920874,0.06565063718765501,0.2407592289031498,0.9682591756184896,0.09074638003394717,0.2236589704241072,0.9702881707085504,4.578437865726531,4.474971286834232,0.9999658872210792,0.9934148022106716,-107374176.0,0.4605005169435152,0.493935480477318,4.344025239406931e-44,0.5252446674165272,4.20389539297445e-45,-107374176.0,0.0,10.986837635869568,1.3744904891304346,2.953464673913043,-0.11806669534134955,-4.36248145046846,64.05999334950818,1.826559813735364,-1.4180504903307192,339.1377471999268,419.47973901098914,56.81951601485082
1.0,1.0,33.83579102773515,-2.085997990199498,-20.22232400803337,-32.270733969552175,-3.1596223134843124,-19.164148179311603,0.07603418259393603,0.2500782315693205,0.9651868305509052,0.09871189177982392,0.23055884951636896,0.9679621136377728,4.529053097679501,4.403907412574405,1.0,0.999928682806,-107374176.0,0.4567817515797085,0.4922960590985086,4.344025239406931e-44,0.5212191061841117,4.20389539297445e-45,-107374176.0,0.0,11.004755434782606,1.3157269021739129,2.5936650815217384,-0.12051890526291704,-4.386787178220467,64.06999451938435,1.8970488283435567,-1.3631402211066008,339.1710203227841,419.7258470695973,57.47336138769278
