validity_l,validity_r,gaze_origin_l_x_mm,gaze_origin_l_y_mm,gaze_origin_l_z_mm,gaze_origin_r_x_mm,gaze_origin_r_y_mm,gaze_origin_r_z_mm,gaze_direction_l_x,gaze_direction_l_y,gaze_direction_l_z,gaze_direction_r_x,gaze_direction_r_y,gaze_direction_r_z,pupil_diameter_l_mm,pupil_diameter_r_mm,eye_openness_l,eye_openness_r,pupil_position_l_x,pupil_position_l_y,pupil_position_l_z,pupil_position_r_x,pupil_position_r_y,pupil_position_r_z,convergence_distance_mm,convergence_distance_validity,accelerometry_forearm_r_x_mps2,accelerometry_forearm_r_y_mps2,accelerometry_forearm_r_z_mps2,emg_wrist_flexor_mV,emg_wrist_extensor_mV,respiration_trace_mV,ecg_projection_ll_ra_mV,ecg_projection_la_ra_mV,ecg_projection_vx_rl_mV,ppg_finger_mV,eda_hand_l_kOhms
1.0,1.0,32.968317425440226,-0.381944807748946,-20.225522056458487,-32.954410916283024,-1.865699828617156,-19.142232622419087,-0.006699153355189732,0.2300091698056176,0.9730997842455668,0.02363223121279762,0.2216017586844308,0.9747045002286396,4.657281663682727,4.600834498329768,1.0,0.976268115024718,-107374176.0,0.497850549599481,0.44135407240144797,4.344025239406931e-44,0.5551363672055896,4.20389539297445e-45,-107374176.0,0.0,11.00416100543478,1.5434782608695647,1.915166440217392,-0.6362042270043029,-3.8314337548066657,64.08663108081305,1.9099349510686567,-2.2792089157282223,339.77724508143365,435.51469312067803,65.10926857241621
1.0,1.0,32.87670183938647,-0.4027940659295945,-20.283936394585506,-33.06203599960085,-1.866480509440104,-19.210833716014076,-0.012763916500031001,0.22108943878658235,0.9750418890090216,0.01629196651398189,0.21054543389214408,0.9773735772995722,4.475498017810638,4.4113879128107945,1.0,0.9463950875732634,-107374176.0,0.5019506317755532,0.4436447568356045,4.344025239406931e-44,0.5594816061239393,4.20389539297445e-45,-107374176.0,0.0,11.016219429347828,1.4728260869565215,1.8669327445652169,-0.6287033495971556,-3.8449930331965088,64.0861502553382,1.8854128518529816,-2.2927681941180653,339.77262915687527,435.3358230311353,67.93638910445841
1.0,1.0,32.81934732104104,-0.4468544854058161,-20.335193512931703,-33.20138755677238,-1.9319836450001544,-19.208078354124048,-0.03942162649972098,0.2123440333775111,0.9763307117280506,0.0033281114366319445,0.2084271264454675,0.9780021546378967,4.430321284702846,4.3912870619032125,1.0,0.9524934894981838,-107374176.0,0.5080449732523115,0.4468055062350773,4.344025239406931e-44,0.5658523835360058,4.20389539297445e-45,-107374176.0,0.0,11.028023097826084,1.5816066576086962,2.016728940217391,-0.6177405287713248,-3.8082098843729977,64.09230482141592,1.9032995595161804,-2.265553472243416,339.7533961378825,435.6212797619047,67.56317107677647
1.0,1.0,32.73487805563306,-0.3858463347904265,-20.398795597136964,-33.247239188542444,-1.9144405788845484,-19.219390687488367,-0.044283670092385916,0.22204789661225816,0.9738742283412388,-0.002441527351500496,0.22146497453962047,0.9751123700823102,4.433742341541109,4.472820887489925,1.0,0.9491403601945392,-107374176.0,0.5115218056099755,0.4439472511174188,4.344025239406931e-44,0.5683452600524539,4.20389539297445e-45,-107374176.0,0.0,11.041100543478262,1.5900985054347831,2.0596976902173907,-0.6235825582903529,-3.833092602694785,64.081438165685,1.928398649301636,-2.2252602974537394,339.79388164286235,435.7550652472527,67.36753519776549
1.0,1.0,32.890782008095385,-0.3518110608297681,-20.477601793077266,-32.969671340215776,-1.90000970023019,-19.22862370808919,-0.005557529510013641,0.2317890591091581,0.9722732059539312,0.02443259102957589,0.2260617452954489,0.9735667516314794,4.434429592556423,4.413742792038692,1.0,0.961022921734386,-107374176.0,0.5003609429039653,0.4419475474527904,4.344025239406931e-44,0.5553473340613502,4.20389539297445e-45,-107374176.0,0.0,11.000594429347824,1.6148947010869568,1.6801970108695647,-0.6193272528382213,-3.840593480101932,64.08076501002023,1.9083963095492416,-2.240742877742851,339.77859139276296,435.61913347069583,67.48836009514484
1.0,1.0,32.94419667077443,-0.4152256799122644,-20.520706055656305,-32.91734259469168,-1.9385078672378784,-19.359327770414808,-0.0019045632983010915,0.2076898605104476,0.9774419390966022,0.02629579816545759,0.2007105388338604,0.9789787171378967,4.525212000286769,4.430361853705512,0.9926218288758444,0.9916888451765454,-107374176.0,0.4979283154483826,0.4481097455062563,4.344025239406931e-44,0.553477062119378,4.20389539297445e-45,-107374176.0,0.0,11.012058423913043,1.7585767663043477,1.6646569293478264,-0.6173077858439893,-3.8588408068712425,64.07028301466923,1.873873040457371,-2.250167057049267,339.7934008173874,435.7328869047618,67.23978834703799
1.0,1.0,32.92591016254728,-0.4248640877859933,-20.59371966407413,-32.88863015553308,-1.945460062178354,-19.540669638013078,0.0010025387718563988,0.1969157022143167,0.9801922147236174,0.02149049062577505,0.18614233107793896,0.9819161551339286,4.640227302672371,4.466801719060019,0.9756862911440076,0.9960306580104524,-107374176.0,0.4978921985815442,0.4508026081418234,4.344025239406931e-44,0.5535033077947678,4.20389539297445e-45,-107374176.0,0.0,10.988026494565222,1.2704653532608692,2.0717561141304346,-0.6227891962569049,-3.8868969733268224,64.06951369390953,1.8944523707795438,-2.219586556850897,339.76166633604936,435.91889880952385,66.94908686974941
1.0,1.0,32.851182967897444,-0.6228216867598276,-21.010631742931547,-32.757867964487225,-2.0789108881874685,-20.243065304226345,-0.006678263346354167,0.11845930795820933,0.8783986530606709,0.03110867454892113,0.10657561771453372,0.8795007372659351,4.070738171774243,3.8961556449769037,0.9066701410781768,0.939179270513474,-107374176.0,0.5011854027471845,0.4738009705666512,4.253941766700334e-44,0.5472339947545339,3.7534780294414734e-45,-107374176.0,0.0,10.97469429347826,0.9907438858695652,1.987856657608696,-0.6181011478774376,-3.915313758888516,64.057781552324,1.8945485358745089,-2.236415448469496,339.7520498265531,436.03336767399287,66.62513085156544
1.0,1.0,32.86530782306005,-0.9117412264384921,-20.36663521660699,-32.8759400503976,-2.4983467828659776,-18.94646241929796,0.009788997589595734,0.1209948100740947,0.9840782407730344,0.04682928418356275,0.11378115699404764,0.9844227139911954,4.155110919286335,4.086176191057477,0.9887544344814996,0.9832092866538062,-107374176.0,0.4990594208477036,0.4758529147458456,4.344025239406931e-44,0.5478156069441448,4.20389539297445e-45,-107374176.0,0.0,10.961701766304348,0.9579653532608696,2.021654211956521,-0.611177261040071,-3.931757990127264,64.04701106168811,1.9542670598467984,-2.14169282993052,339.7746486238695,436.0727163461538,66.39360879439536
1.0,1.0,33.20320516919333,-0.4661282130650112,-20.35219531589085,-32.69619847857763,-2.1016686454651854,-18.672441876123816,0.03868672204396082,0.2215846228221106,0.973633539109003,0.06233814784458705,0.21635770040845115,0.9735299973260788,4.324968247186569,4.264985705178882,0.9986508961707826,0.9912175741933641,-107374176.0,0.4834511278877183,0.4458665249366609,4.344025239406931e-44,0.5400434675670805,4.20389539297445e-45,-107374176.0,0.0,10.974099864130435,1.0184273097826086,2.0526494565217392,-0.6092299178670615,-3.935869047936951,64.0444146041241,1.8850281914731282,-2.2544944863226206,339.7137761187577,435.8437786172161,66.76211363983994
1.0,1.0,33.11067805214534,-0.5660588097950768,-20.513083927215085,-32.835049947102874,-2.245584942045666,-18.884627145434184,0.012043665325830854,0.15921589684864831,0.987133268326048,0.041502574133494535,0.14210897778707846,0.9889186071971108,4.515221429249596,4.444504631890191,0.9951920861762668,0.9999101360638936,-107374176.0,0.4903420652188951,0.4601893633130998,4.344025239406931e-44,0.547865190439754,4.20389539297445e-45,-107374176.0,0.0,10.981063179347824,1.0720957880434785,2.151069972826087,-0.6141343377101963,-3.9319743615909313,64.0617243212175,1.8331952052878409,-2.247762929675181,339.71521859518225,435.6348729395603,66.16655090608846
1.0,1.0,33.08688941834465,-0.16725485665457587,-20.880541180807448,-32.75093242100307,-1.8453146313864088,-19.321268293592667,0.02043297177269345,0.2110527886284722,0.9764947437104724,0.04553701007176959,0.2028183104499938,0.9773043677920388,4.488502199687655,4.35930675930447,1.0,0.9836813164135766,-107374176.0,0.489748673897887,0.4425786674495728,4.344025239406931e-44,0.5451230912927597,4.20389539297445e-45,-107374176.0,0.0,10.991083559782613,1.1468240489130432,2.086362092391304,-0.6157931855983154,-3.9247619794686734,64.07384112318286,1.8089616013570569,-2.237184769229204,339.6817531421349,434.84002976190436,65.78930304117631
1.0,1.0,33.032129681299594,-0.23653296818808905,-21.008393181694892,-32.737955608065164,-1.8650246877518912,-19.539883023216603,0.024185907273065483,0.21702945043170266,0.97572508312407,0.04486889309353299,0.21495510282970606,0.9754374065096416,4.4890214223710325,4.466152978321864,0.9993031386818204,0.9647691143410546,-107374176.0,0.4908662543646874,0.4449586405877083,4.344025239406931e-44,0.545166873269611,4.20389539297445e-45,-107374176.0,0.0,10.982336956521745,1.1903872282608698,1.9391134510869559,-0.6193272528382213,-3.9290172849208074,64.0711485005239,1.8011722286650191,-2.215259127577542,339.74416428876606,435.9518086080586,66.49527520146452
1.0,1.0,32.96816289992559,-0.3900357200985864,-21.030795748271643,-32.807056063697445,-1.9762662857297864,-19.80264264061337,0.003791687980530754,0.17676750062003968,0.9840826609778026,0.029055640811011908,0.17699093288845488,0.9835995870923241,4.5408054533458895,4.498536367265005,0.999665796520218,0.9854525486155162,-107374176.0,0.4960719235832729,0.4563191302475476,4.344025239406931e-44,0.5499880096269032,4.20389539297445e-45,-107374176.0,0.0,10.999915081521742,1.2905061141304348,1.8340692934782608,-0.6139179662465286,-3.933416838015384,64.06903286843472,1.8365609836115608,-2.192468000071209,339.75262681712286,435.71285485347977,66.27540729364243
1.0,1.0,32.58927499680292,-0.8135494656032987,-21.12613042195638,-32.80058524722144,-2.3274594261532746,-20.183953845311727,-0.01557226029653398,0.08305637420169894,0.8831931825668092,0.02906750875806052,0.07357951572963166,0.8840651133703807,4.303802248031373,4.228017958383711,0.9298144445296318,0.9183389991521836,-107374176.0,0.5104809898942236,0.4849350027858265,4.2572781916153934e-44,0.5490048449663889,3.7701601540167694e-45,-107374176.0,0.0,10.993716032608692,1.2307235054347827,1.8411175271739133,-0.6136294709616383,-3.9435862968077657,64.06037800988803,1.8388689458906824,-2.246031957965838,339.72021918012024,434.7248454670325,65.64278572676598
