validity_l,validity_r,gaze_origin_l_x_mm,gaze_origin_l_y_mm,gaze_origin_l_z_mm,gaze_origin_r_x_mm,gaze_origin_r_y_mm,gaze_origin_r_z_mm,gaze_direction_l_x,gaze_direction_l_y,gaze_direction_l_z,gaze_direction_r_x,gaze_direction_r_y,gaze_direction_r_z,pupil_diameter_l_mm,pupil_diameter_r_mm,eye_openness_l,eye_openness_r,pupil_position_l_x,pupil_position_l_y,pupil_position_l_z,pupil_position_r_x,pupil_position_r_y,pupil_position_r_z,convergence_distance_mm,convergence_distance_validity,accelerometry_forearm_r_x_mps2,accelerometry_forearm_r_y_mps2,accelerometry_forearm_r_z_mps2,emg_wrist_flexor_mV,emg_wrist_extensor_mV,respiration_trace_mV,ecg_projection_ll_ra_mV,ecg_projection_la_ra_mV,ecg_projection_vx_rl_mV,ppg_finger_mV,eda_hand_l_kOhms
1.0,1.0,33.82615425473168,-0.805021740141369,-21.29291249835302,-32.167159004816945,-2.8440427023266994,-19.937273358541816,0.05554326375325521,-0.12188448224748885,0.9909741840665304,0.06790548657614087,-0.12469833616226444,0.9898534502301898,4.1585498385959205,4.311132037450397,1.0,1.0,-107374176.0,0.4596002973497862,0.5193588130530857,4.344025239406931e-44,0.5251096068393617,4.20389539297445e-45,-107374176.0,0.0,10.84341032608696,0.5107846467391304,3.2426970108695645,-3.89360448870052,-2.4039590851695314,64.02018100019325,2.764265654723756,-1.5692220196132276,342.84068034658856,423.12946312946303,77.65492164324316
1.0,1.0,33.90502505832249,-0.7433108375186012,-21.35281862531389,-31.975622267950158,-2.751835051037016,-20.11888722011021,0.07593391055152529,-0.11450679718501985,0.990438733782087,0.07787970891074529,-0.12345686412992925,0.9892395261734253,4.097422221350292,4.2046339852469305,1.0,1.0,-107374176.0,0.4539121124479506,0.5166790116400946,4.344025239406931e-44,0.5174315895826097,4.20389539297445e-45,-107374176.0,0.0,10.77131453804349,0.4804687499999999,3.794667119565217,-3.8650434554963824,-2.371431241798149,64.03277862763348,2.76157303206478,-1.5206586466566974,342.90963071967724,422.97890911172163,74.28457183140165
1.0,1.0,34.04486707657102,-0.6516026088169643,-21.519437699090858,-31.74641351851205,-2.739907037644158,-20.05929323226686,0.10846903967478913,-0.10661933535621276,0.988300323486328,0.09788343641493057,-0.1155891418457031,0.9884168231298052,4.045871250213138,4.045434013245598,0.9567266336036108,1.0,-107374176.0,0.4442702166381337,0.5139384591390217,4.344025239406931e-44,0.5066676520638995,4.20389539297445e-45,-107374176.0,0.0,10.781334918478265,0.491508152173913,3.758152173913044,-3.8408098515656,-2.358448953978086,64.02825886817017,2.7467636074404123,-1.488731835128839,342.90280299793494,423.486864697802,73.62028823780486
1.0,1.0,34.04407961406405,-0.5382176959325397,-21.65380138821072,-31.575484260680184,-2.645971510145399,-20.104268089173324,0.14650817144484746,-0.09867755950443326,0.9832984682113404,0.12275284055679565,-0.10935943845718624,0.9857317606608073,4.050163208492219,4.033575512114025,0.863970552408506,1.0,-107374176.0,0.4382794135146671,0.5103542059659958,4.344025239406931e-44,0.4972514594121585,4.20389539297445e-45,-107374176.0,0.0,10.765964673913043,0.31046195652173914,3.564622961956521,-3.815710761780144,-2.3476303807947008,64.0226812926623,2.710509366639201,-1.5279671938739183,342.915785285755,422.9009271978022,74.72757433908113
1.0,1.0,31.45029673500666,-0.5661383734809028,-21.630935184539307,-33.93551775008914,-2.7219450208875866,-19.814641195630273,-0.26744691152421257,-0.010094657776847723,0.6694750710139199,-0.2685434856112041,-0.029132540263826875,0.7204193841843378,2.84690917484344,3.074835398840526,0.7879175255518585,0.7662834524221364,-107374176.0,0.42594186914345583,0.35121525043532964,4.062097334084438e-44,0.5503778402057905,3.419835537935565e-45,-107374176.0,0.0,10.742187500000002,0.19896399456521732,3.6069972826086953,-3.7971749397259433,-2.3097653746528515,64.02123881623785,2.6869489183731616,-1.5284480193487358,342.91405431404564,422.64766483516485,76.54085440523237
1.0,1.0,31.09642961290148,-1.0121874733576697,-21.627367352682448,-34.51044137137277,-3.0720041668604283,-20.0137697250124,-0.2394119141593812,-0.11308754814995654,0.7867613898383247,-0.244156247093564,-0.11836285061306424,0.7755251687670511,3.284962124294705,3.1562860276963978,0.9709388074420748,0.8749998926170288,-107374176.0,0.6097831133575666,0.5355234148483428,4.2239139424648037e-44,0.6679729000916557,3.6700674065649965e-45,-107374176.0,0.0,10.691830842391305,0.1584578804347826,3.83109714673913,-3.768325411236914,-2.3003171540726957,64.03364411348815,2.676178427737257,-1.5212356372264788,342.90761125268307,422.77071886446885,76.58531676561702
1.0,1.0,33.94103525555323,-1.4907603188166547,-21.012308090452173,-32.013818165612605,-3.558218638102213,-19.458040812658886,0.09342623513842388,-0.2588137672061012,0.9613509405226937,0.091414799765935,-0.257072993687221,0.9620372227260044,3.850106436108786,3.6486637176029264,0.8840776622768433,0.9898308023573861,-107374176.0,0.45005519356992496,0.5607527927273795,4.344025239406931e-44,0.5147220979607294,4.20389539297445e-45,-107374176.0,0.0,10.749915081521735,0.2111073369565216,3.5767663043478257,-3.728368814279611,-2.2800503603091524,64.03710605690684,2.666369588050986,-1.5100804862107209,342.9293445641448,422.07460508241775,76.24927524307881
1.0,1.0,33.893583691309374,-1.49677010188027,-21.30027704390269,-32.08732399107918,-3.6166716681586366,-19.62748518444243,0.08510716756184895,-0.2811493041023376,0.9556918068537636,0.08291535150437128,-0.280426025390625,0.9561540512811568,3.8153602357894663,3.723541320316375,0.8449858098276077,0.93651496725423,-107374176.0,0.4527050278016499,0.5673311681501451,4.344025239406931e-44,0.5186153766181734,4.20389539297445e-45,-107374176.0,0.0,10.788637907608695,0.1916610054347826,3.2531419836956514,-3.687474607646412,-2.248964993362224,64.03787537766655,2.621556653798028,-1.5199854909919532,342.89510979033776,423.0339972527472,77.06764733543206
1.0,1.0,34.068270789252395,-1.3118534996396018,-21.492754194471573,-31.87094546121264,-3.2937353830488907,-19.77743796696738,0.11176760234530013,-0.2602743724035838,0.958169664655413,0.10179949563647077,-0.2500814407590836,0.961996108766586,4.0011190989660825,3.8357790992373513,0.7982959444560702,0.9421107248654441,-107374176.0,0.4425967248186233,0.559817434776397,4.344025239406931e-44,0.5090663601008673,4.20389539297445e-45,-107374176.0,0.0,10.821586277173905,0.2607846467391305,3.11430027173913,-3.6535042878505815,-2.22415439886166,64.02720105212559,2.544047587257505,-1.5767228970203755,342.8706838562171,422.84583905677664,78.26213334282092
1.0,1.0,33.60840521918403,0.5553348480709012,-22.66312063307989,-32.255537971617684,-1.655983879452661,-20.350894261920267,0.043679010300409216,0.08752235533699153,0.648322514125279,0.055612352159288184,0.062099093482607885,0.7140268598284041,2.2751246255541604,2.4710743616497712,0.7439060745731233,0.7811892899640259,-107374176.0,0.2887030360954149,0.28147807965676,4.0209480934653747e-44,0.4723484849645978,3.036146672703769e-45,-107374176.0,0.0,10.840183423913043,0.3559782608695653,3.088230298913044,-3.65177331614124,-2.227183599353008,64.03499042481762,2.5575107005523847,-1.5083495145013788,342.8634714740948,423.02827380952385,77.9002875409833
1.0,1.0,33.5666374933152,0.4731255788651723,-20.305890340653683,-32.453486124674484,-1.2932181585402711,-19.561088017054967,0.05425637865823412,0.20386916872054808,0.9761144849989152,0.07242765880766366,0.16206038944304935,0.9828265962146576,4.020227644178602,3.9140465146019343,0.9862926309070892,0.9390289764555674,-107374176.0,0.469265221603333,0.4206618965854721,4.344025239406931e-44,0.5335985450517564,4.20389539297445e-45,-107374176.0,0.0,10.797044836956523,0.2719938858695652,3.2899966032608687,-3.6488883632923366,-2.2475946407589937,64.01835386338895,2.515582719148329,-1.4879625143691315,342.84231515320283,423.0604681776557,77.78231004009626
1.0,1.0,33.26878465924944,0.5106003170921689,-20.41678776816716,-32.68878343370225,-1.2361913408551897,-19.592592935713512,0.015643770732576886,0.1845347692096044,0.8364770677354599,0.032857682969835066,0.16807610648018972,0.8999640449645028,3.4757108536977617,3.657362317282056,0.9229153060014286,0.857943291228915,-107374176.0,0.482839806685372,0.42106935736678897,4.2739603161906896e-44,0.5477436929941177,3.8535707768932463e-45,-107374176.0,0.0,10.807744565217387,0.19081182065217395,3.011888586956521,-3.583327809801019,-2.254157908490249,63.99729370759201,2.5083703370260735,-1.548835019480981,342.8125039737643,423.0225503663005,77.72570558847343
1.0,1.0,33.15026395283048,0.6682160998147629,-20.409279717339405,-32.776679811023534,-1.1706216600206163,-19.584098331511964,-0.004216572595021081,0.2432351490807912,0.9695291065034412,0.013751741439577131,0.2083995153033544,0.9774479941716272,4.198362320188492,4.019699217781189,1.0,0.9755962107862745,-107374176.0,0.4913766462178457,0.4099361475497958,4.344025239406931e-44,0.5535418660867781,4.20389539297445e-45,-107374176.0,0.0,10.804177989130432,0.15497622282608695,3.012483016304348,-3.5888092202139337,-2.354842762916959,63.99517807550283,2.7236839846491896,-1.4644020661030914,342.89078236106445,423.1677827380952,77.34905896570092
1.0,1.0,33.348352765280104,0.09336483667767237,-20.24475479125977,-32.661559755839995,-1.6975482759021578,-19.488950577993243,0.015060606456938243,0.13224628993443074,0.9907887171185206,0.043535989428323416,0.0954835679796007,0.994075230189732,4.011445181710379,3.8759730505564858,1.0,0.9656032352220444,-107374176.0,0.4822231136144153,0.4427989192661784,4.344025239406931e-44,0.5444576146583708,4.20389539297445e-45,-107374176.0,0.0,10.80884850543478,0.2544157608695652,3.135105298913043,-3.74827498893704,-2.4646873426389337,63.97815685369429,2.7180102440463485,-1.4789229954425689,342.90953455458236,423.23360233516473,77.11197693738455
