validity_l,validity_r,gaze_origin_l_x_mm,gaze_origin_l_y_mm,gaze_origin_l_z_mm,gaze_origin_r_x_mm,gaze_origin_r_y_mm,gaze_origin_r_z_mm,gaze_direction_l_x,gaze_direction_l_y,gaze_direction_l_z,gaze_direction_r_x,gaze_direction_r_y,gaze_direction_r_z,pupil_diameter_l_mm,pupil_diameter_r_mm,eye_openness_l,eye_openness_r,pupil_position_l_x,pupil_position_l_y,pupil_position_l_z,pupil_position_r_x,pupil_position_r_y,pupil_position_r_z,convergence_distance_mm,convergence_distance_validity,accelerometry_forearm_r_x_mps2,accelerometry_forearm_r_y_mps2,accelerometry_forearm_r_z_mps2,emg_wrist_flexor_mV,emg_wrist_extensor_mV,respiration_trace_mV,ecg_projection_ll_ra_mV,ecg_projection_la_ra_mV,ecg_projection_vx_rl_mV,ppg_finger_mV,eda_hand_l_kOhms
1.0,1.0,33.13595114813911,-0.8028839353531126,-24.705946120004807,-29.238648611401754,-1.7636974879673548,-22.896942562527126,-0.009643736339750743,0.1049920944940476,0.9943319653707836,-0.0003482879154265873,0.08089652894035218,0.9966717674618676,2.582279568626768,2.525372641427176,0.9995950044147552,0.999741722667028,-107374176.0,0.4769047652445143,0.5262147391599321,4.344025239406931e-44,0.4515040395042253,4.20389539297445e-45,-107374176.0,0.0,-3.982421875,1.320482336956522,8.659222146739129,-21.578870319223608,1.0041078390606404,61.62451615446433,-18.89432552822453,-2.144770112969349,337.272913678396,436.5221265221266,428.0606725127684
1.0,1.0,33.182788303920205,-0.814033447750031,-24.599157726953912,-29.182439955454026,-1.7160512530614456,-22.85117491464766,0.004430074540395585,0.12211639162093875,0.9923972477988592,0.010810488746279762,0.10376339867001493,0.994495634048704,2.524048093765501,2.405650971427796,1.0,1.0,-107374176.0,0.4734998435255081,0.5231423926731896,4.344025239406931e-44,0.4480126006972222,4.20389539297445e-45,-107374176.0,0.0,-3.0658967391304346,1.227241847826087,9.509425951086957,-21.503428802224803,0.5500883844645527,61.6323055271564,-18.90740398113956,-2.1605411885433514,337.26473964532414,435.9983115842491,431.48007594834615
1.0,1.0,32.964050595722505,-0.6019572908916168,-25.22583940294053,-29.252902076357888,-1.7043602958558095,-23.221072181822766,-0.02485148111979166,0.10483871944366936,0.9342142740885416,-0.006640055822947669,0.0801289876302083,0.9366137186686198,2.343867771209233,2.314126695905413,0.8941380734599772,0.8638371761004987,-107374176.0,0.4366410699865175,0.4742701992629066,4.295091007319398e-44,0.4517159666570406,3.9703456489203134e-45,-107374176.0,0.0,-2.579059103260869,1.4639945652173916,9.896739130434783,-21.542736284791108,0.5221764656514176,61.64076805551319,-18.90288422167628,-2.186698094373404,337.25319983392836,436.3359947344323,429.9965149997288
1.0,1.0,32.31525027562702,-1.7843198019360742,-25.09271724640377,-29.40836673312717,-3.1945920066228,-22.339417291066013,-0.0966535901266431,-0.10875508141896084,0.8943484472850013,-0.03621473766508557,-0.12087679666186132,0.9263174268934462,2.2826334635416665,2.390569898817274,0.936335821355146,0.9077151109065328,-107374176.0,0.4876630700060299,0.5643530620468987,4.2917545824043385e-44,0.4601634027702468,3.953663524345019e-45,-107374176.0,0.0,-3.626953125,1.6621942934782608,9.111413043478262,-21.5731004135258,0.10025211149937438,61.63288251772618,-18.94183108513646,-2.1986225661488685,337.21723408841206,436.73019688644683,427.7107773517746
1.0,1.0,32.909218984936906,-0.7322387089804996,-24.75796321081737,-29.38925207228888,-1.7932288760230657,-22.661990392775763,-0.046148814852275545,0.1208146110413567,0.9914418780614459,-0.03304012238033234,0.0988424391973586,0.9943953014555432,2.705901554652623,2.628992232065352,1.0,1.0,-107374176.0,0.4894213793533189,0.5225226091487067,4.344025239406931e-44,0.4611499905586242,4.20389539297445e-45,-107374176.0,0.0,-3.5382133152173907,2.42280910326087,9.195057744565217,-21.61514860129855,0.1786507051683096,61.6318247016816,-18.932983896399826,-2.184197801904354,337.25358449430837,437.0750343406593,425.741521063423
1.0,1.0,32.85784494309199,-0.6190232776460194,-24.940624903118806,-29.41732091752309,-1.7543892633347289,-22.660923549107146,-0.049960726783389135,0.1346825493706597,0.9895315624418712,-0.03975041707356771,0.11494312589130705,0.9925373622349328,2.641337440127418,2.5546551658993675,1.0,1.0,-107374176.0,0.4917063843163233,0.5184695633157851,4.344025239406931e-44,0.4630082063968219,4.20389539297445e-45,-107374176.0,0.0,-3.6095448369565215,2.3514775815217384,9.161430027173912,-21.57930306215093,0.18946927835169527,61.641248880987995,-18.886439990437538,-2.1887175613676364,337.2742599897255,437.4227335164832,423.69126243125817
1.0,1.0,32.94169465322343,-0.5361938476562501,-24.967140984913648,-29.31107257661365,-1.7060414874364465,-22.64987061515688,-0.04255549112955729,0.14929756285652282,0.987769293406653,-0.027121710398840527,0.12036950247628347,0.9922034853980656,2.4614530290876107,2.483003888811384,0.9842171501072626,0.9726666562140934,-107374176.0,0.4880992702784992,0.5136214672099977,4.344025239406931e-44,0.4577149927379594,4.20389539297445e-45,-107374176.0,0.0,-3.543308423913043,2.3974184782608687,9.195057744565217,-21.49037439058351,0.2646944238868374,61.64028723003838,-18.898652957497887,-2.19919955671865,337.2458912867113,437.7461080586078,421.3008560213569
1.0,1.0,32.42209831116691,-2.3320696391756566,-25.20016885182214,-29.161456032404818,-3.729996030292814,-22.679154047890314,-0.07293023003472224,-0.19672078934926834,0.7666231185670883,-0.0002158634246341766,-0.20407056051587305,0.7761836581759982,1.7831799946134053,1.8689449855259488,0.8409474229233133,0.7431810937437511,-107374176.0,0.4035188647962753,0.5132848968108495,4.174423639558093e-44,0.4471816186394011,3.386471288784973e-45,-107374176.0,0.0,-3.1613451086956523,2.6366338315217392,9.481572690217387,-21.52124338606677,0.4656313898129216,61.6318247016816,-18.952890071057254,-2.207662085075432,337.2568541075371,437.99078525641,418.87237603959
1.0,1.0,32.03101397317554,-1.761574094257658,-24.931339869423514,-29.744465661427327,-3.1100072709340902,-22.309666709294394,-0.166206783718533,-0.07196571713402163,0.9712669735863096,-0.09469156416635664,-0.08422342936197917,0.9831300765749008,2.558252425420852,2.494904169960628,1.0,1.0,-107374176.0,0.5358730833681803,0.5862927969012942,4.344025239406931e-44,0.4806370103643054,4.20389539297445e-45,-107374176.0,0.0,-3.2404891304347823,2.542544157608696,9.428583559782608,-21.517709318826867,0.5234025706122014,61.639421744183686,-18.90499985376548,-2.2038154812768944,337.2505072112696,438.26622596153817,416.26371022350196
1.0,1.0,32.750650981115925,-1.446582975841704,-24.99400256928943,-28.942827739412824,-2.810090080140128,-22.71423630487351,-0.034171573699466766,-0.020178537520151304,0.7397026183113219,0.01478903634207589,-0.027780018155536983,0.7585999019562252,1.7693792676168774,1.8017335921999005,0.7876582272232525,0.7374426780475509,-107374176.0,0.3702661728575116,0.43836838054278543,4.0654337589994957e-44,0.3912598059054405,3.21965004303202e-45,-107374176.0,0.0,-2.7129755434782608,1.8873131793478253,9.818783967391305,-21.476670864551217,0.4713291716895047,61.64269135741246,-18.896152665028847,-2.19862256614887,337.2506033763645,438.58745421245413,413.4597150104592
1.0,1.0,32.56930184742761,-1.5939951699877548,-24.913484845842643,-29.255801912338022,-2.8647786095028835,-22.43641105530754,-0.07159115019298733,-0.05007468329535595,0.9843946789938306,-0.018669855026971733,-0.061116475907583075,0.9895445808531746,2.6256510416666665,2.5874117896670388,0.9999535367602392,0.9999811043815008,-107374176.0,0.5043407093201365,0.5769007610423225,4.344025239406931e-44,0.4539983794093131,4.20389539297445e-45,-107374176.0,0.0,-3.058933423913044,2.085427989130434,9.496263586956523,-21.430944361896113,0.3200855185857722,61.6318247016816,-18.91509718873664,-2.1744851273130483,337.25425764997317,438.35923191391936,410.80492327903727
1.0,1.0,33.01270185198102,-0.8170611669146827,-24.91094262259347,-29.23774192446754,-2.0665369185190343,-22.33834063817584,-0.025203644283234128,0.09913229563879593,0.9946770440964472,-0.016545674157521083,0.07897906833224827,0.9966706775483632,2.652900695800781,2.6403448922293533,1.0,1.0,-107374176.0,0.4830189238465021,0.5295539372970187,4.344025239406931e-44,0.4536652749493009,4.20389539297445e-45,-107374176.0,0.0,-2.664402173913043,1.651154891304348,9.81946331521739,-21.398921385273297,0.4405323000274666,61.6362482960499,-18.87980459888505,-2.177658575446842,337.2610853717155,435.3050595238093,408.1914365872286
1.0,1.0,33.041430397639196,-0.7665061950683595,-24.79367876809741,-29.204393598768448,-1.898135593959264,-22.58195961846245,-0.02553195045107887,0.12041128249395458,0.992332034640842,-0.01523220728314112,0.09916341872442333,0.9949242728097099,2.721851409427704,2.6773457602849082,1.0,1.0,-107374176.0,0.4820905922660752,0.5240087329395233,4.344025239406931e-44,0.4525850998267295,4.20389539297445e-45,-107374176.0,0.0,-2.730638586956521,1.7353091032608696,9.78541100543478,-21.363797084337907,0.40115269363994266,61.63451732434057,-18.866822311065,-2.1805435282957446,337.278202758619,435.946800595238,405.4412506864544
